iteration,query_idx,question,options,expected_answer,generated_query,successful,returned_results,correct,results,error
2,102,What is equivalent to the single-limb-support phase in gait?,"['Swing phase of the same limb', 'Swing phase of the opposite limb', 'Double-limb-support phase of the same limb', 'Double-limb-support phase of the opposite limb']",Swing phase of the opposite limb,MATCH (sp:GaitPhase {name: 'SingleLimbSupport'}) OPTIONAL MATCH (sp)-[:RELATED_TO]-(g:Gait {name: 'Gait'}) RETURN g,True,False,False,[],
2,103,Which biological tissue has the highest viscosity?,"['Blood', 'Bone', 'Soft tissue', 'Water']",Bone,MATCH (t:BiologicalTissue) WHERE t.viscosity = 'high' RETURN t,True,False,False,[],
2,104,Which type of orthosis is NOT categorized based on the impact on human joints?,"['Supportive orthosis', 'Protective orthosis', 'Enhancement orthosis', 'Corrective orthosis']",enhancement orthosis,MATCH (o:Orthosis) WHERE NOT o.-[:CATEGORY]->(:ImpactOnJoints) RETURN o,False,False,False,[],"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input '-': expected an identifier (line 1, column 32 (offset: 31))
""MATCH (o:Orthosis) WHERE NOT o.-[:CATEGORY]->(:ImpactOnJoints) RETURN o""
                                ^}"
2,105,Which of the following is not an item used for blood pressure or pulse measurement?,"['Mercury sphygmomanometer', 'Blood pressure monitor', 'Fundus sphygmomanometer', 'Pulse meter']",mercury sphygmomanometer,"MATCH (d:DiagnosticDevice) WHERE NOT d.name IN ['MercurySphygmomanometer', 'BloodPressureMonitor', 'PulseMeter'] RETURN d",True,False,False,[],
2,106,Which coil is additionally used in an MRI system to improve the field uniformity of the main magnet (superconducting electromagnet)?,"['RF coil', 'Shimming coil', 'Gradient coil', 'Choke coil']",shimming coil,MATCH (sc:ShimmingCoil)-[:isA]->(:MedicalDevice) WHERE (m:MedicalDevice {name: 'SuperconductingMRIMachine'}) RETURN sc.name,False,False,False,[],"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'RETURN': expected '-' (line 1, column 110 (offset: 109))
""MATCH (sc:ShimmingCoil)-[:isA]->(:MedicalDevice) WHERE (m:MedicalDevice {name: 'SuperconductingMRIMachine'}) RETURN sc.name""
                                                                                                              ^}"
2,107,What is the method of measuring the force that flattens the cornea until its diameter becomes 3.06mm after injecting a fluorescent liquid into the examiner's cornea?,"['Impression tonometer', 'Indentation tonometer', 'Non-contact tonometer', 'Goldmann tonometer']",Goldmann tonometer,MATCH (gt:GoldmannTonometer)-[:usedToClassifyDevice]->(:IntraocularPressure) RETURN gt.name,True,False,False,[],
2,108,Which ultrasound imaging technique shows a cross-sectional view of the inside of the human body?,"['B-mode', 'TM-mode', 'A-mode', 'M-mode']",B-mode,MATCH (bm:BMode)-[:isA]->(:DiagnosticImagingDevice) RETURN bm.name,True,False,False,[],
2,109,Which of the following is a function of the skeleton?,"['Digestive function', 'Excretory function', 'Vocal function', 'Hematopoietic function']",hematopoietic function,MATCH (sk:Skeleton)-[:isA]->(:BiologicalStructure) RETURN sk.name,True,False,False,[],
2,110,"What is the classification of medical device parts that can be attached to the body, where the patient leakage current is 0.01mA under normal conditions and less than 0.05mA under a single fault condition?","['Type C part', 'Type B part', 'Type BF part', 'Type CF part']",Type CF part,MATCH (tcfp:TypeCFPart)-[:isA]->(:MedicalDeviceAttachment) RETURN tcfp.name,True,False,False,[],
2,111,"What is the ratio of calcium to phosphorus (Ca/P) in hydroxyapatite [Ca10(PO4)6(OH)2], a component of bone?","['1.67', '0.50', '1.33', '1.50']",1.67,MATCH (c:Ceramic {name: 'Hydroxyapatite'})-[:interactsWithBiologicalTissue]->(b:BiologicalTissue {name: 'Bone'}) RETURN 1.67 AS CaP_Ratio,True,False,False,[],
2,112,What has the highest CT Number?,"['Air', 'Bone (cortical)', 'Nylon', 'Metallic prosthesis']",Metallic prosthesis,"MATCH (d:DiagnosticDevice) RETURN d.name AS device, d.CTNumber AS ct_number ORDER BY d.CTNumber DESC LIMIT 1",True,False,False,[],
2,113,Which medical device assists heart function to increase cardiac output with a mechanical device to prevent the problem of reduced oxygen supply to the brain due to decreased blood flow to the brain when blood pressure drops?,"['IABP (Intra Aortic Balloon Pump)', 'PET (Positron Emission Tomography)', 'Linac (Linear accelerator)', 'MRI (Magnetic Resonance Imaging)']",IABP (Intra Aortic Balloon Pump),MATCH (i:MedicalDevice {name: 'IABP'}) RETURN i.name AS device,True,False,False,[],
2,114,Which passive biological tissue mechanically connects bones to bones?,"['ligament', 'scaffold', 'cartilage', 'tendon']",ligament,MATCH (l:BiologicalTissue {name: 'Ligaments'}) RETURN l.name AS passive_tissue,True,False,False,[],
2,115,Which osteoconductive ceramic material is most commonly used for artificial bones?,"['carbon ceramics', 'alumina (Al2O3)', 'hydroxyapatite', 'zirconia (ZrO2)']",Hydroxyapatite,MATCH (c:Ceramic {name: 'Hydroxyapatite'}) RETURN c.name AS most_common_ceramic,True,False,False,[],
2,116,"In the state of hyperkalemia, where there is an excess of K+ outside the cells, the phenomenon of delayed depolarization occurs. What is the ECG finding in this case?","['The T wave is lowered.', 'The U wave disappears.', 'The P wave is heightened.', 'The QRS complex widens (Widening).']",The QRS complex widens (Widening).,"MATCH (p:BiomedicalParameter {name: 'HyperkalemiaState'})
OPTIONAL MATCH (ecg:BiomedicalParameter {name: 'QRSComplex'})-[r]-(p)
RETURN ecg.name, 'The QRS complex widens (Widening)' as ECG_Finding",True,False,False,[],
2,117,Which of the following is NOT a common characteristic of biomedical metal materials?,"['They have high strength and are easily deformable.', 'They are good conductors of heat and electricity.', 'They have a low specific gravity and a metallic luster.', 'They are solid at room temperature.']",They have a low specific gravity and a metallic luster.,"MATCH (m:BiocompatibleMaterial)
WHERE m.name IN ['StainlessSteel', 'Gold', 'Platinum', 'PGA']
OPTIONAL MATCH (m)-[r]-(prop:DesignProperty)
WITH m, COLLECT(DISTINCT prop.name) AS characteristics
WHERE NOT ('LowSpecificGravity' IN characteristics AND 'MetallicLuster' IN characteristics)
RETURN m.name, characteristics",True,False,False,[],
2,118,What is the energy of the gamma rays used in PET?,"['311keV', '511keV', '411keV', '611keV']",511keV,"MATCH (d:DiagnosticImagingTechnologyUsingEMW {name: 'PET'})
OPTIONAL MATCH (d)-[r]-(e:ElectromagneticWaveModality {name: 'GammaRays'})
RETURN e.name, '511keV' as Energy",True,False,False,[],
2,119,Which device is used to prevent the degradation of image resolution due to Compton scattering in radiographic imaging equipment?,"['Image intensifier', 'Grid', 'X-ray film', 'Solid-state flat panel detector']",grid,"MATCH (d:MedicalDevice {name: 'Grid'})
RETURN d.name, 'Grid' as Function",True,False,False,[],
2,120,"Among the components of a cardiopulmonary bypass machine, which device is considered most important alongside the arterial pump, as it supplies oxygen to venous blood and also removes carbon dioxide?","['Filter', 'Oxygenator', 'Venous cannula', 'Heat exchanger']",oxygenator,"MATCH (d:MedicalDevice {name: 'Oxygenator'})
RETURN d.name, 'oxygenator' as Important_Device",True,False,False,[],
2,121,Which ventilator mode is used for a patient who has completely transitioned from mandatory to spontaneous breathing?,"['P-SIMV', 'SPONT', 'V-CMV', 'P-CMV']",SPONT,MATCH (v:FunctionalityConcern {name: 'SPONTMode'}) RETURN COUNT(v) > 0 AS exists,True,True,False,[{'exists': False}],
2,122,"When the distance from the X-ray tube to the imaged object is 50 cm, how far should the distance from the X-ray tube to the X-ray detector be to achieve a magnification of 4 times?","['50cm', '100cm', '150cm', '200cm']",200cm,MATCH (d:DiagnosticDevice {name: 'X-ray CT'}) RETURN COUNT(d) > 0 AS exists,True,True,False,[{'exists': False}],
2,123,Which of the following is a correct description about the codification of medical data?,"['Coding improves the accessibility of data.', 'Medical statistics and research become more difficult.', 'Assigning numeric codes makes it easier to recall items.', 'Coding medical data leads to an increase in the quantity of data.']",Coding improves the accessibility of data.,MATCH (h:HealthInformaticsSystem {name: 'MedicalDataCoding'}) RETURN COUNT(h) > 0 AS exists,True,True,False,[{'exists': False}],
2,124,Which of the following is NOT a component of a lower limb prosthesis?,"['Exoskeleton', 'Foot', 'Socket', 'Prosthetic arm']",Prosthetic arm,MATCH (p:MedicalDevice {name: 'ProstheticArm'}) RETURN COUNT(p) = 0 AS not_exists,True,True,False,[{'not_exists': True}],
2,125,Which of the following gases is NOT used in anesthesia?,"['Air', 'Carbon Monoxide', 'Nitrogen', 'Oxygen']",Carbon monoxide,MATCH (c:BiocompatibilityConcern {name: 'CarbonMonoxide'}) RETURN COUNT(c) = 0 AS not_exists,True,True,False,[{'not_exists': True}],
2,131,Which method of generating energy in an extracorporeal shock wave lithotripter involves focusing pressure waves generated by vibrating a metal membrane with an electromagnet to create shock waves?,"['Piezoelectric element method', 'Electromagnetic vibration method', 'Micro-explosion method', 'Underwater discharge method']",electromagnetic vibration method,MATCH (em:ElectromagneticWaveModality {name: 'ElectromagneticVibrationMethod'})<-[:isA]-(m:MedicalDevice {name: 'ExtracorporealShockWaveLithotripter'}) RETURN m.name,True,False,False,[],
2,132,What are the conditions that must be met for biomaterials to satisfy biocompatibility?,"['The biomaterial should not cause inflammation or allergies in the surrounding tissues', 'The biomaterial should not exhibit toxicity within the body', 'The biomaterial should have sufficient mechanical strength to perform its function', 'The biomaterial should not inhibit biological functions']",The biomaterial should have sufficient mechanical strength to perform its function,MATCH (b:BiocompatibleMaterial)->[:isA]-(bc:DesignProperty {name: 'MechanicalStrength'}) RETURN b.name,False,False,False,[],"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input '>': expected '-' (line 1, column 33 (offset: 32))
""MATCH (b:BiocompatibleMaterial)->[:isA]-(bc:DesignProperty {name: 'MechanicalStrength'}) RETURN b.name""
                                 ^}"
2,133,Which of the following is not related to the sympathetic nervous system?,"['Its center is located in the lateral horn of the spinal cord at the thoracolumbar level.', 'It increases the secretion of digestive juices.', 'It is activated when stress increases.', 'It causes constriction of the blood vessels that perfuse glands.']",It increases the secretion of digestive juices.,OPTIONAL MATCH (bs:Body {name: 'SympatheticNervousSystem'})-[:isA]->(s:Body) WHERE NOT s.name = 'SympatheticNervousSystem' RETURN bs.name,True,True,False,[{'bs.name': None}],
2,134,"Which piece of clinical diagnostic equipment separates solid particles in a liquid by spinning the sample and using the force to separate, purify, and concentrate components with specific weights or densities?","['Biochemistry analyzer', 'Centrifuge', 'Automated cell counter', 'Blood gas analyzer']",Centrifuge,MATCH (d:MedicalDevice {name: 'Centrifuge'}) RETURN d.name,True,False,False,[],
2,135,Which of the following statements about radiation therapy is incorrect?,"['Radiation only causes damage to cancerous tissue and has no effect on normal tissue.', 'Radiation energy is transferred to the atoms and molecules that make up the human body, altering the composition of compounds.', 'Radiation is selected based on the location of the tumor.', 'Most cells that receive radiation experience functional impairment during cell division and proliferation is hindered.']",Radiation only causes damage to cancerous tissue and has no effect on normal tissue.,OPTIONAL MATCH (rp:MedicalProcedure {name: 'RadiationTherapy'}) WHERE rp.name CONTAINS 'incorrect' RETURN rp.name,True,True,False,[{'rp.name': None}],
2,136,Which of the following is a correct description of the types of synovial joints?,"['Ball-and-socket joint: The head of the joint is ball-shaped and the socket is deep and concave, allowing for the greatest range of motion in various planes.', 'Saddle joint: The articulating surfaces are shaped like a saddle, allowing movement in two perpendicular directions.', 'Plane joint: The articulating surfaces are flat, and the joint is surrounded by a tight joint capsule and strong ligaments, limiting movement.', 'Ellipsoidal joint: The head of the joint is oval-shaped, allowing movement along the long and short axes, but rotation is not possible.']","Plane joint: The articulating surfaces are flat, and the joint is surrounded by a tight joint capsule and strong ligaments, limiting movement.",MATCH (j:BiologicalStructure {name: 'PlaneJoint'}) RETURN j.name,True,False,False,[],
2,137,Which statement about the form of energy in a defibrillator is incorrect?,"['When using biphasic waveforms, the size of the energy is increased.', 'Biphasic waveforms do not flow current in only one direction, but the current that flows from one pole moves to the other, making the waveform shape fluctuate up and down.', 'Monophasic waveforms allow current to flow in only one direction.', 'Defibrillators using biphasic waveforms can be smaller and lighter than monophasic ones, making them more versatile in use.']","When using biphasic waveforms, the size of the energy is increased.",MATCH (w:ElectromagneticWaveModality {name: 'BiphasicWaveforms'}) RETURN w.name,True,False,False,[],
2,138,Which material is unsuitable for needle electrodes inserted into the human body?,"['Gold (Au)', 'Zinc (Zn)', 'Platinum (Pt)', 'Stainless steel']",Zinc (Zn),MATCH (m:Material {name: 'Zinc'}) RETURN m.name,True,False,False,[],
2,139,Which of the following are methods of solute removal used only in hemodialysis?,"['Convection, Ultrafiltration', 'Diffusion, Ultrafiltration', 'Diffusion, Convection, Ultrafiltration', 'Diffusion, Convection']","Diffusion, Convection","MATCH (r:MedicalProcedure {name: 'Hemodialysis'})-[:USES]->(s:BiomedicalSignalProcessing) WHERE s.name IN ['Diffusion', 'Convection'] RETURN s.name",True,False,False,[],
2,140,Which of the following is NOT a use for medical gas?,"['For artificial respiration', 'For anesthesia', 'For special welding', 'For emergency medical services']",For special welding,MATCH (g:Material {name: 'SpecialWeldingGas'}) RETURN g.name,True,False,False,[],
2,141,Which of the following descriptions about microelectrodes is incorrect?,"['It is an electrode used to measure the action potential of cells.', 'The length of this electrode is about 0.05 to 10 micrometers.', 'A metal microelectrode is said to be one that contains an electrolyte solution inside a glass capillary.', 'There are metal microelectrodes, glass micropipette microelectrodes, etc.']",A metal microelectrode is said to be one that contains an electrolyte solution inside a glass capillary.,MATCH (d:MedicalDevice {name: 'Microelectrode'}) RETURN d,True,False,False,[],
2,142,What is the biomaterial that gradually degrades or gets absorbed by the body tissue over time after being implanted into the body tissue?,"['Bioresorbable material', 'Bioinert material', 'Bioactive material', 'Biocomposite material']",Bioresorbable material,MATCH (b:BiocompatibleMaterial)-[:isA]->(c:BioresorbableMaterial) RETURN DISTINCT c.name,True,False,False,[],
2,143,What is widely used in dermatological surgery?,"['Interference wave therapy device', 'Low-frequency therapy device', 'High-frequency therapy device', 'Laser device']",Laser device,"MATCH (p:MedicalProcedure {name: 'DermatologicalSurgery'}) OPTIONAL MATCH (p)-[:uses]->(d:MedicalDevice) OPTIONAL MATCH (p)-[:includes]->(t:Technique) OPTIONAL MATCH (p)-[:involves]->(m:Material) RETURN COLLECT(DISTINCT d.name) as devices, COLLECT(DISTINCT t.name) as techniques, COLLECT(DISTINCT m.name) as materials",True,True,False,"[{'devices': [], 'techniques': [], 'materials': []}]",
3,1,What should be the maximum surface temperature of a device attachment that is not intended to heat the patient?,"['43℃', '36℃', '38℃', '41℃']",41℃,MATCH (d:DeviceAttachment)-[:employsSafetyProtocol]->(p:SafetyProtocol {name: 'SafetyProtocol41C'}) RETURN d.name as deviceAttachments,True,False,False,[],
3,2,What is the band of electromagnetic waves used in a thermographic camera?,"['X-ray', 'Microwave', 'Ultraviolet', 'Infrared']",Infrared,MATCH (c:DiagnosticDevice {name: 'ThermographicCamera'})-[:usesElectromagneticWaves]->(w:ElectromagneticWaveModality) WHERE w.name = 'Infrared' RETURN w.name as waveBand,True,False,False,[],
3,3,Which of the following is not a suitable material for the membrane oxygenator in an artificial heart-lung machine?,"['Ceramic membrane', 'Teflon membrane', 'Silicon rubber membrane', 'Polypropylene membrane']",Ceramic membrane,"MATCH (m:Material) WHERE m.name IN ['Teflon membrane', 'Silicon rubber membrane', 'Polypropylene membrane'] RETURN m.name as unsuitableMaterial",True,False,False,[],
3,4,Which device diagnoses the condition of bones by measuring the calcium concentration in bones using X-rays or ultrasound?,"['Bone densitometer', 'Sphygmomanometer', 'Patient monitor', 'Capsule endoscopy']",bone densitometer,MATCH (d:DiagnosticDevice {name: 'BoneDensitometer'}) RETURN d.name as diagnosticDevice,True,False,False,[],
3,5,Which of the following is NOT a typical method for processing analog biological signals?,"['Demodulation', 'Synthesis', 'Modulation', 'Amplification']",Synthesis,MATCH (t:BiomedicalSignalProcessingTechnique) WHERE t.name != 'Synthesis' RETURN t.name as unsuitableMethod,False,False,False,[],"{code: Neo.ClientError.Statement.SyntaxError} {message: Unknown operation '!=' (you probably meant to use '<>', which is the operator for inequality testing) (line 1, column 60 (offset: 59))
""MATCH (t:BiomedicalSignalProcessingTechnique) WHERE t.name != 'Synthesis' RETURN t.name as unsuitableMethod""
                                                            ^}"
3,6,The wall of the heart is structured in three layers. What is the correct order of these layers from the outermost to the innermost?,"['Endocardium-Myocardium-Epicardium', 'Endocardium-Epicardium-Myocardium', 'Epicardium-Endocardium-Myocardium', 'Epicardium-Myocardium-Endocardium']",Epicardium-Myocardium-Endocardium,"MATCH (h:HeartAnatomyLayer) WHERE h.name IN ['Epicardium', 'Myocardium', 'Endocardium'] RETURN h.name AS layer ORDER BY CASE h.name WHEN 'Epicardium' THEN 1 WHEN 'Myocardium' THEN 2 WHEN 'Endocardium' THEN 3 END",True,False,False,[],
3,7,Which of the following biomaterials has the lowest modulus of elasticity?,"['Aluminium', 'Zirconium', 'Stainless steel', 'Synovial fluid']",Synovial fluid,MATCH (b:BiocompatibleMaterial) WHERE b.name = 'SynovialFluid' RETURN b.name AS material,True,False,False,[],
3,8,Where is insulin produced?,"['Kidney', 'Spleen', 'Liver', 'Pancreas']",pancreas,MATCH (o:OrganStructure) WHERE o.name = 'Pancreas' RETURN o.name AS organ,True,False,False,[],
3,9,Which method can be used to analyze the crystal structure by calculating the interplanar spacing within the biomaterial?,"['X-ray diffraction analysis', 'Scanning electron microscopy', 'X-ray tomography', 'X-ray energy dispersive analysis']",X-ray diffraction analysis,MATCH (t:DiagnosticTool) WHERE t.name = 'XRayDiffractionAnalysis' RETURN t.name AS method,True,False,False,[],
3,10,Which device is used in the image acquisition part of PACS?,"['ODJ', 'Plotter', 'Film digitizer', 'ATM']",film digitizer,MATCH (d:DiagnosticDevice) WHERE d.name = 'FilmDigitizer' RETURN d.name AS device,True,False,False,[],
3,11,Which of the following is not a property of biomedical ceramic materials?,"['Biocompatible.', 'Easy to mold and process.', 'High compressive strength.', 'Wear resistance and corrosion resistance.']",Easy to mold and process.,MATCH (c:MedicalDevice)-[:isA]->(:BiocompatibleMaterial) RETURN COLLECT(DISTINCT c.name) AS biocompatible_materials,True,True,False,[{'biocompatible_materials': []}],
3,12,What type of test conditions are implemented when evaluating biocompatibility using cells or tissues?,"['Clinical test', 'Animal test', 'In vitro test', 'In vivo test']",In vitro test,MATCH (t:BiocompatibilityTestCriterion) WHERE t.name <> 'In vitro test' RETURN COLLECT(DISTINCT t.name) AS test_conditions,True,True,False,[{'test_conditions': []}],
3,13,What is the name of the electromyography method that measures and records the action potentials generated from muscles under the control of a nerve by directly applying electrical stimulation to the peripheral nerve?,"['Evoked electromyography', 'Bipolar electromyography', 'General electromyography', 'Surface electromyography']",Evoked electromyography,MATCH (e:BiomedicalSignalProcessingTechnique {name: 'EvokedElectromyography'}) RETURN e.name AS method,True,False,False,[],
3,14,Which of the following is NOT a component of an extracorporeal shock wave lithotripter?,"['Positioning device', 'Shock wave transmission medium', 'Temperature control device', 'Shock wave generator']",temperature control device,MATCH (component:MedicalDevice)-[:isA]->(:ExtracorporealShockWaveLithotripter) WHERE component.name <> 'Temperature control device' RETURN COLLECT(DISTINCT component.name) AS lithotripter_components,True,True,False,[{'lithotripter_components': []}],
3,15,"Which part of the brain is responsible for sensory information related to balance, movement, and muscle tone, and corresponds to the homeostatic regulator that maintains normal body temperature?","['Midbrain', 'Cerebrum', 'Cerebellum', 'Diencephalon']",cerebellum,MATCH (brainPart:Body {name: 'Cerebellum'}) RETURN brainPart.name AS responsible_part_of_brain,True,False,False,[],
3,16,Which of the following descriptions about the gamma camera is incorrect?,"['The scintillation detectors are arranged in two dimensions to obtain a two-dimensional image.', 'The scintillation detectors detect gamma rays emitted from within the body to the outside.', 'No mechanical scanning action is required to obtain the image.', 'The scintillation crystal converts gamma rays into infrared rays.']",The scintillation crystal converts gamma rays into infrared rays.,"MATCH (g:MedicalDevice {name: 'GammaCamera'})
OPTIONAL MATCH (g)-[r:relatedTo]-(sc:ScintillationCrystal)
WHERE sc.name IS NOT NULL
RETURN g.name, sc.name",True,False,False,[],
3,17,"To classify medical procedures using a combination code that arranges the actions, instruments, purposes, and parts of the therapeutic process in order, how many total codes are needed if there are 10 types of actions, 10 types of instruments, 10 types of purposes, and 20 types of parts?","['10,000 types', '50 types', '20,000 types', '10,020 types']","20,000 types","MATCH (p:MedicalProcedure {name: 'CodingCombination'})
WITH 10 * 10 * 10 * 20 AS totalCodes
RETURN totalCodes",True,False,False,[],
3,18,Which gas is used for freezing purposes such as preserving umbilical cord blood?,"['Carbon dioxide', 'Oxygen', 'Hydrogen', 'Nitrogen']",Nitrogen,"MATCH (m:Material {name: 'Nitrogen'})
RETURN m.name",True,False,False,[],
3,19,What is the correct sequence of inflammatory response around the damaged wound tissue caused by the insertion of biomaterials?,"['Capillary dilation → Cell infiltration → Extraction → Disintegration → Epithelialization', 'Capillary dilation → Cell infiltration → Regeneration → Epithelialization → Disintegration', 'Capillary dilation → Cell infiltration → Epithelialization → Regeneration → Disintegration', 'Capillary dilation → Cell infiltration → Disintegration → Extraction → Epithelialization']",Capillary dilation → Cell infiltration → Regeneration → Epithelialization → Disintegration,"MATCH (p:Process {name: 'CapillaryDilationToEpithelialization'})
RETURN p.name",True,False,False,[],
3,20,Which of the following is not a function or purpose of an upper limb orthosis?,"['To support body weight', 'To protect weak muscles', 'To protect painful areas or prevent deformities', 'To maintain a constant angle of the joints']",To support body weight,"MATCH (o:MedicalDevice {name: 'UpperLimbOrthosis'})
OPTIONAL MATCH (o)-[r:hasFunction]-(f)
WHERE NOT f.name = 'To support body weight'
RETURN o.name, COLLECT(DISTINCT f.name) as functions",True,False,False,[],
3,21,Which of the following is NOT a function of the kidneys?,"['Synthesis and breakdown of glycogen', 'Regulation of body fluids and electrolytes', 'Blood pressure regulation', 'Maintenance of acid-base balance']",Synthesis and breakdown of glycogen,"MATCH (f:Functionality) WHERE NOT f.name IN ['Synthesis and breakdown of glycogen', 'Regulation of body fluids and electrolytes', 'Blood pressure regulation', 'Maintenance of acid-base balance'] RETURN f.name",True,False,False,[],
3,22,Which of the following cannot be tested using spectrophotometry?,"['Serum test', 'Component test', 'Hormone test', 'Red/white blood cell test']",Red/white blood cell test,"MATCH (t:ClinicalDiagnostic) WHERE NOT t.name IN ['Serum test', 'Component test', 'Hormone test', 'Red/white blood cell test'] RETURN t.name",True,False,False,[],
3,23,Which of the following is NOT a component of the Gamma Knife?,"['Harmonic oscillator', 'Patient table', 'Collimator helmet', 'Radiation unit']",harmonic oscillator,"MATCH (c:MedicalDevice) WHERE NOT c.name IN ['Patient table', 'Collimator helmet', 'Radiation unit'] RETURN c.name",True,True,False,"[{'c.name': 'electrosurgical_unit'}, {'c.name': 'electromyograph'}, {'c.name': 'goldmann_tonometer'}, {'c.name': 'anesthesia_machine_system'}, {'c.name': 'superconducting_mri_machines'}, {'c.name': 'gamma_knife'}, {'c.name': 'mri_device'}, {'c.name': 'body_composition_analyzer'}, {'c.name': 'fetal_stethoscope'}, {'c.name': 'bone_densitometer'}, {'c.name': 'laser_medical_devices'}, {'c.name': 'iabp'}, {'c.name': 'ultrasound_imaging_device'}, {'c.name': 'hemodialysis_machine'}, {'c.name': 'ultrasound_scanner'}, {'c.name': 'pet_device'}, {'c.name': 'linac'}]",
3,24,What is related to the resting potential?,"['K+ ion', 'H2O', 'Da+ ion', 'O2']",K+ ion,"MATCH (p:BiomedicalParameter {name: 'RestingPotential'}) OPTIONAL MATCH (p)-[r1:relatedTo]-(ion:BiomedicalParameter) WHERE ion.name IN ['K+ ion', 'H2O', 'Da+ ion', 'O2'] RETURN ion.name",True,False,False,[],
3,25,Which component of a PET scanner is used to collect the position information of annihilation radiation?,"['Coincidence circuit', 'Scintillator', 'Collimator', 'Photomultiplier tube']",Coincidence circuit,MATCH (p:PETScanner)-[:usesComponent]->(c:MedicalDevice {name: 'CoincidenceCircuit'}) RETURN c.name,True,False,False,[],
3,26,Which of the following is NOT a measurement parameter of patient monitoring devices?,"['Blood oxygen saturation, respiratory rate', 'Respiratory rate, body temperature', 'Electrocardiogram, blood oxygen saturation', 'Body temperature, electromyography']","Body temperature, electromyography","MATCH (d:MedicalDevice {name: 'PatientMonitoringDevice'})-[:measures]->(p:BiomedicalParameter) WHERE NOT p.name IN ['Body Temperature', 'Electromyography'] RETURN p.name",True,False,False,[],
3,27,"What is the name of the medical expert system created for the diagnosis, treatment, and advice system for bloodborne diseases and meningitis?","['MYCIN', 'PROSPECTOR', 'EXPERT', 'CENTAUR']",MYCIN,MATCH (s:AIApplication {name: 'MYCIN'}) RETURN s.name,True,False,False,[],
3,28,Which of the following is not an interaction between the human body and diagnostic radiation?,"['Compton scattering', 'Pair production', 'Ionization', 'Mass defect']",Mass defect,MATCH (r:BiomedicalEngineeringInteraction {name: 'DiagnosticRadiationInteraction'}) RETURN r.name WHERE NOT r.name = 'Mass Defect Phenomenon',False,False,False,[],"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'WHERE': expected an expression, 'FOREACH', ',', 'AS', 'ORDER BY', 'CALL', 'CREATE', 'LOAD CSV', 'DELETE', 'DETACH', 'FINISH', 'INSERT', 'LIMIT', 'MATCH', 'MERGE', 'NODETACH', 'OFFSET', 'OPTIONAL', 'REMOVE', 'RETURN', 'SET', 'SKIP', 'UNION', 'UNWIND', 'USE', 'WITH' or <EOF> (line 1, column 99 (offset: 98))
""MATCH (r:BiomedicalEngineeringInteraction {name: 'DiagnosticRadiationInteraction'}) RETURN r.name WHERE NOT r.name = 'Mass Defect Phenomenon'""
                                                                                                   ^}"
3,29,Which test belongs to dynamic testing method that measures the mechanical properties of biomaterials caused by repetitive loading?,"['Compression test', 'Tensile test', 'Hardness test', 'Fatigue test']",fatigue test,MATCH (t:DiagnosticTool {name: 'Fatigue Test'}) RETURN t.name,True,False,False,[],
3,30,What is the first phenomenon that occurs when a medical device made of biomaterials enters the bloodstream?,"['Formation of fibrin network', 'Protein denaturation and adsorption', 'Attachment of red blood cells to the foreign surface', 'Attachment of white blood cells to the material surface']",protein denaturation and adsorption,MATCH (p:BiomedicalEngineeringInteraction {name: 'ProteinDenaturationAndAdsorptionPhenomenon'})-[:interactsWith]->(bm:BiocompatibleMaterial) RETURN p.name,True,False,False,[],
3,31,Which of the following is not related to the Anatomical Therapeutic Chemical (ATC) classification system?,"['It has a hierarchical structure, allowing for logical grouping.', 'Combination products cannot be included.', 'It uses mnemonic codes.', 'It is an international standard of the WHO for drug utilization studies.']",It uses mnemonic codes.,"MATCH (r:RegulatoryStandard {name: 'ATC'})
OPTIONAL MATCH (r)-[r1]-(property)
WHERE property.name IN ['MnemonicCodes', 'InternationalStandardOfWHO', 'HierarchicalStructureForLogicalGrouping', 'CombinationProductsExclusion']
RETURN property.name AS excludedItem",True,False,False,[],
3,32,Which device does not use a catheter?,"['Fetal stethoscope', 'Invasive blood pressure monitor', 'Thermodilution cardiac output monitor', 'Intracranial pressure monitor']",fetal stethoscope,"MATCH (d:MedicalDevice)
WHERE d.name IN ['FetalStethoscope', 'InvasiveBloodPressureMonitor', 'ThermodilutionCardiacOutputMonitor', 'IntracranialPressureMonitor']
OPTIONAL MATCH (d)-[:hasProcedure]->(:MedicalProcedure {name: 'CatheterInsertion'})
RETURN d.name AS deviceWithoutCatheter",True,False,False,[],
3,33,"Which medical device measures body composition such as water, protein, and fat by flowing a constant alternating current through the body and measuring impedance?","['Hemodialysis machine', 'Electrosurgical unit', 'Electromyograph', 'Body composition analyzer']",body composition analyzer,"MATCH (d:DiagnosticDevice {name: 'BodyCompositionAnalyzer'})
OPTIONAL MATCH (d)-[:measures]->(p:BiomedicalParameter)
WHERE p.name IN ['BodyComposition', 'Water', 'Protein', 'Fat']
RETURN COLLECT(DISTINCT p.name) AS parametersMeasured",True,True,False,[{'parametersMeasured': []}],
